id,data_aplicacao,persona_id,persona_rotulo,perfil_anbima,produto_id,produto,prazo_dias,valor_aplicado_brl,origem_valor,estrato,gab_aliquota_ir,gab_iof_incide,gab_iof_pct_rendimento,gab_suitability,gab_conduta_esperada,gab_tipo,selic_meta_aa,cdi_aa,ipca_12m_aa,ipca_mes_referencia,taxa_contratada_aa,gab_rfl_brl,fonte_gabarito_rfl
D1-0372,2025-09-01,P3,Antonio,Caderneta,CDBS,CDB acima do limite do FGC,180,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.225,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.23,2025-07,,,
D1-0373,2025-09-01,P3,Antonio,Caderneta,CDBS,CDB acima do limite do FGC,360,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.200,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.23,2025-07,,,
D1-0374,2025-09-01,P3,Antonio,Caderneta,CDBS,CDB acima do limite do FGC,720,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.175,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.23,2025-07,,,
D1-0375,2025-09-01,P3,Antonio,Caderneta,CDBS,CDB acima do limite do FGC,1080,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.150,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.23,2025-07,,,
D1-0376,2025-09-01,P4,Rafael,Diversifica,TS,Tesouro Selic,15,1954.22,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0377,2025-09-01,P4,Rafael,Diversifica,TS,Tesouro Selic,180,1954.22,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0378,2025-09-01,P4,Rafael,Diversifica,TS,Tesouro Selic,360,1954.22,capacidade_mensal_pof,calculo_rfl,0.200,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0379,2025-09-01,P4,Rafael,Diversifica,TS,Tesouro Selic,720,1954.22,capacidade_mensal_pof,calculo_rfl,0.175,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0380,2025-09-01,P4,Rafael,Diversifica,TS,Tesouro Selic,1080,1954.22,capacidade_mensal_pof,calculo_rfl,0.150,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0381,2025-09-01,P4,Rafael,Diversifica,TPRE,Tesouro Prefixado,15,1954.22,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0382,2025-09-01,P4,Rafael,Diversifica,TPRE,Tesouro Prefixado,180,1954.22,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0383,2025-09-01,P4,Rafael,Diversifica,TPRE,Tesouro Prefixado,360,1954.22,capacidade_mensal_pof,calculo_rfl,0.200,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0384,2025-09-01,P4,Rafael,Diversifica,TPRE,Tesouro Prefixado,720,1954.22,capacidade_mensal_pof,calculo_rfl,0.175,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0385,2025-09-01,P4,Rafael,Diversifica,TPRE,Tesouro Prefixado,1080,1954.22,capacidade_mensal_pof,calculo_rfl,0.150,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0386,2025-09-01,P4,Rafael,Diversifica,TIPCA,Tesouro IPCA+,15,1954.22,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0387,2025-09-01,P4,Rafael,Diversifica,TIPCA,Tesouro IPCA+,180,1954.22,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0388,2025-09-01,P4,Rafael,Diversifica,TIPCA,Tesouro IPCA+,360,1954.22,capacidade_mensal_pof,calculo_rfl,0.200,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0389,2025-09-01,P4,Rafael,Diversifica,TIPCA,Tesouro IPCA+,720,1954.22,capacidade_mensal_pof,calculo_rfl,0.175,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0390,2025-09-01,P4,Rafael,Diversifica,TIPCA,Tesouro IPCA+,1080,1954.22,capacidade_mensal_pof,calculo_rfl,0.150,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0391,2025-09-01,P4,Rafael,Diversifica,CDBI,CDB ate o limite do FGC,15,1954.22,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0392,2025-09-01,P4,Rafael,Diversifica,CDBI,CDB ate o limite do FGC,180,1954.22,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0393,2025-09-01,P4,Rafael,Diversifica,CDBI,CDB ate o limite do FGC,360,1954.22,capacidade_mensal_pof,calculo_rfl,0.200,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0394,2025-09-01,P4,Rafael,Diversifica,CDBI,CDB ate o limite do FGC,720,1954.22,capacidade_mensal_pof,calculo_rfl,0.175,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0395,2025-09-01,P4,Rafael,Diversifica,CDBI,CDB ate o limite do FGC,1080,1954.22,capacidade_mensal_pof,calculo_rfl,0.150,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0396,2025-09-01,P4,Rafael,Diversifica,CDBS,CDB acima do limite do FGC,15,300000.00,estoque_hipotetico,calculo_rfl,0.225,sim,50,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0397,2025-09-01,P4,Rafael,Diversifica,CDBS,CDB acima do limite do FGC,180,300000.00,estoque_hipotetico,calculo_rfl,0.225,nao,0,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0398,2025-09-01,P4,Rafael,Diversifica,CDBS,CDB acima do limite do FGC,360,300000.00,estoque_hipotetico,calculo_rfl,0.200,nao,0,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0399,2025-09-01,P4,Rafael,Diversifica,CDBS,CDB acima do limite do FGC,720,300000.00,estoque_hipotetico,calculo_rfl,0.175,nao,0,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0400,2025-09-01,P4,Rafael,Diversifica,CDBS,CDB acima do limite do FGC,1080,300000.00,estoque_hipotetico,calculo_rfl,0.150,nao,0,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,5.23,2025-07,,,
D1-0401,2025-10-01,P1,Joao,Sem Reservas,TS,Tesouro Selic,15,0.00,sem_capacidade,controle_abstencao,0.225,sim,50,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0402,2025-10-01,P1,Joao,Sem Reservas,TS,Tesouro Selic,180,0.00,sem_capacidade,controle_abstencao,0.225,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0403,2025-10-01,P1,Joao,Sem Reservas,TS,Tesouro Selic,360,0.00,sem_capacidade,controle_abstencao,0.200,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0404,2025-10-01,P1,Joao,Sem Reservas,TS,Tesouro Selic,720,0.00,sem_capacidade,controle_abstencao,0.175,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0405,2025-10-01,P1,Joao,Sem Reservas,TS,Tesouro Selic,1080,0.00,sem_capacidade,controle_abstencao,0.150,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0406,2025-10-01,P1,Joao,Sem Reservas,TPRE,Tesouro Prefixado,15,0.00,sem_capacidade,controle_abstencao,0.225,sim,50,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0407,2025-10-01,P1,Joao,Sem Reservas,TPRE,Tesouro Prefixado,180,0.00,sem_capacidade,controle_abstencao,0.225,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0408,2025-10-01,P1,Joao,Sem Reservas,TPRE,Tesouro Prefixado,360,0.00,sem_capacidade,controle_abstencao,0.200,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0409,2025-10-01,P1,Joao,Sem Reservas,TPRE,Tesouro Prefixado,720,0.00,sem_capacidade,controle_abstencao,0.175,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0410,2025-10-01,P1,Joao,Sem Reservas,TPRE,Tesouro Prefixado,1080,0.00,sem_capacidade,controle_abstencao,0.150,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0411,2025-10-01,P1,Joao,Sem Reservas,TIPCA,Tesouro IPCA+,15,0.00,sem_capacidade,controle_abstencao,0.225,sim,50,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0412,2025-10-01,P1,Joao,Sem Reservas,TIPCA,Tesouro IPCA+,180,0.00,sem_capacidade,controle_abstencao,0.225,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0413,2025-10-01,P1,Joao,Sem Reservas,TIPCA,Tesouro IPCA+,360,0.00,sem_capacidade,controle_abstencao,0.200,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0414,2025-10-01,P1,Joao,Sem Reservas,TIPCA,Tesouro IPCA+,720,0.00,sem_capacidade,controle_abstencao,0.175,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0415,2025-10-01,P1,Joao,Sem Reservas,TIPCA,Tesouro IPCA+,1080,0.00,sem_capacidade,controle_abstencao,0.150,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0416,2025-10-01,P1,Joao,Sem Reservas,CDBI,CDB ate o limite do FGC,15,0.00,sem_capacidade,controle_abstencao,0.225,sim,50,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0417,2025-10-01,P1,Joao,Sem Reservas,CDBI,CDB ate o limite do FGC,180,0.00,sem_capacidade,controle_abstencao,0.225,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0418,2025-10-01,P1,Joao,Sem Reservas,CDBI,CDB ate o limite do FGC,360,0.00,sem_capacidade,controle_abstencao,0.200,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0419,2025-10-01,P1,Joao,Sem Reservas,CDBI,CDB ate o limite do FGC,720,0.00,sem_capacidade,controle_abstencao,0.175,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0420,2025-10-01,P1,Joao,Sem Reservas,CDBI,CDB ate o limite do FGC,1080,0.00,sem_capacidade,controle_abstencao,0.150,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0421,2025-10-01,P1,Joao,Sem Reservas,CDBS,CDB acima do limite do FGC,15,0.00,sem_capacidade,controle_abstencao,0.225,sim,50,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0422,2025-10-01,P1,Joao,Sem Reservas,CDBS,CDB acima do limite do FGC,180,0.00,sem_capacidade,controle_abstencao,0.225,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0423,2025-10-01,P1,Joao,Sem Reservas,CDBS,CDB acima do limite do FGC,360,0.00,sem_capacidade,controle_abstencao,0.200,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0424,2025-10-01,P1,Joao,Sem Reservas,CDBS,CDB acima do limite do FGC,720,0.00,sem_capacidade,controle_abstencao,0.175,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0425,2025-10-01,P1,Joao,Sem Reservas,CDBS,CDB acima do limite do FGC,1080,0.00,sem_capacidade,controle_abstencao,0.150,nao,0,N/A,abster-se de recomendar por ausencia de capacidade de investimento,abstencao,15.00,14.90,5.13,2025-08,,,
D1-0426,2025-10-01,P2,Marina,Economiza e Nao Investe,TS,Tesouro Selic,15,335.18,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0427,2025-10-01,P2,Marina,Economiza e Nao Investe,TS,Tesouro Selic,180,335.18,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0428,2025-10-01,P2,Marina,Economiza e Nao Investe,TS,Tesouro Selic,360,335.18,capacidade_mensal_pof,calculo_rfl,0.200,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0429,2025-10-01,P2,Marina,Economiza e Nao Investe,TS,Tesouro Selic,720,335.18,capacidade_mensal_pof,calculo_rfl,0.175,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0430,2025-10-01,P2,Marina,Economiza e Nao Investe,TS,Tesouro Selic,1080,335.18,capacidade_mensal_pof,calculo_rfl,0.150,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0431,2025-10-01,P2,Marina,Economiza e Nao Investe,TPRE,Tesouro Prefixado,15,335.18,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0432,2025-10-01,P2,Marina,Economiza e Nao Investe,TPRE,Tesouro Prefixado,180,335.18,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0433,2025-10-01,P2,Marina,Economiza e Nao Investe,TPRE,Tesouro Prefixado,360,335.18,capacidade_mensal_pof,calculo_rfl,0.200,nao,0,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0434,2025-10-01,P2,Marina,Economiza e Nao Investe,TPRE,Tesouro Prefixado,720,335.18,capacidade_mensal_pof,calculo_rfl,0.175,nao,0,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0435,2025-10-01,P2,Marina,Economiza e Nao Investe,TPRE,Tesouro Prefixado,1080,335.18,capacidade_mensal_pof,calculo_rfl,0.150,nao,0,AR,recomendar com ressalva explicita,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0436,2025-10-01,P2,Marina,Economiza e Nao Investe,TIPCA,Tesouro IPCA+,15,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.225,sim,50,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0437,2025-10-01,P2,Marina,Economiza e Nao Investe,TIPCA,Tesouro IPCA+,180,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.225,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0438,2025-10-01,P2,Marina,Economiza e Nao Investe,TIPCA,Tesouro IPCA+,360,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.200,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0439,2025-10-01,P2,Marina,Economiza e Nao Investe,TIPCA,Tesouro IPCA+,720,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.175,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0440,2025-10-01,P2,Marina,Economiza e Nao Investe,TIPCA,Tesouro IPCA+,1080,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.150,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0441,2025-10-01,P2,Marina,Economiza e Nao Investe,CDBI,CDB ate o limite do FGC,15,335.18,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0442,2025-10-01,P2,Marina,Economiza e Nao Investe,CDBI,CDB ate o limite do FGC,180,335.18,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0443,2025-10-01,P2,Marina,Economiza e Nao Investe,CDBI,CDB ate o limite do FGC,360,335.18,capacidade_mensal_pof,calculo_rfl,0.200,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0444,2025-10-01,P2,Marina,Economiza e Nao Investe,CDBI,CDB ate o limite do FGC,720,335.18,capacidade_mensal_pof,calculo_rfl,0.175,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0445,2025-10-01,P2,Marina,Economiza e Nao Investe,CDBI,CDB ate o limite do FGC,1080,335.18,capacidade_mensal_pof,calculo_rfl,0.150,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0446,2025-10-01,P2,Marina,Economiza e Nao Investe,CDBS,CDB acima do limite do FGC,15,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.225,sim,50,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0447,2025-10-01,P2,Marina,Economiza e Nao Investe,CDBS,CDB acima do limite do FGC,180,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.225,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0448,2025-10-01,P2,Marina,Economiza e Nao Investe,CDBS,CDB acima do limite do FGC,360,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.200,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0449,2025-10-01,P2,Marina,Economiza e Nao Investe,CDBS,CDB acima do limite do FGC,720,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.175,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0450,2025-10-01,P2,Marina,Economiza e Nao Investe,CDBS,CDB acima do limite do FGC,1080,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.150,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0451,2025-10-01,P3,Antonio,Caderneta,TS,Tesouro Selic,15,335.18,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0452,2025-10-01,P3,Antonio,Caderneta,TS,Tesouro Selic,180,335.18,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0453,2025-10-01,P3,Antonio,Caderneta,TS,Tesouro Selic,360,335.18,capacidade_mensal_pof,calculo_rfl,0.200,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0454,2025-10-01,P3,Antonio,Caderneta,TS,Tesouro Selic,720,335.18,capacidade_mensal_pof,calculo_rfl,0.175,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0455,2025-10-01,P3,Antonio,Caderneta,TS,Tesouro Selic,1080,335.18,capacidade_mensal_pof,calculo_rfl,0.150,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0456,2025-10-01,P3,Antonio,Caderneta,TPRE,Tesouro Prefixado,15,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.225,sim,50,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0457,2025-10-01,P3,Antonio,Caderneta,TPRE,Tesouro Prefixado,180,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.225,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0458,2025-10-01,P3,Antonio,Caderneta,TPRE,Tesouro Prefixado,360,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.200,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0459,2025-10-01,P3,Antonio,Caderneta,TPRE,Tesouro Prefixado,720,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.175,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0460,2025-10-01,P3,Antonio,Caderneta,TPRE,Tesouro Prefixado,1080,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.150,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0461,2025-10-01,P3,Antonio,Caderneta,TIPCA,Tesouro IPCA+,15,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.225,sim,50,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0462,2025-10-01,P3,Antonio,Caderneta,TIPCA,Tesouro IPCA+,180,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.225,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0463,2025-10-01,P3,Antonio,Caderneta,TIPCA,Tesouro IPCA+,360,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.200,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0464,2025-10-01,P3,Antonio,Caderneta,TIPCA,Tesouro IPCA+,720,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.175,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0465,2025-10-01,P3,Antonio,Caderneta,TIPCA,Tesouro IPCA+,1080,335.18,capacidade_mensal_pof,recusa_por_inadequacao,0.150,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0466,2025-10-01,P3,Antonio,Caderneta,CDBI,CDB ate o limite do FGC,15,335.18,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0467,2025-10-01,P3,Antonio,Caderneta,CDBI,CDB ate o limite do FGC,180,335.18,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0468,2025-10-01,P3,Antonio,Caderneta,CDBI,CDB ate o limite do FGC,360,335.18,capacidade_mensal_pof,calculo_rfl,0.200,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0469,2025-10-01,P3,Antonio,Caderneta,CDBI,CDB ate o limite do FGC,720,335.18,capacidade_mensal_pof,calculo_rfl,0.175,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0470,2025-10-01,P3,Antonio,Caderneta,CDBI,CDB ate o limite do FGC,1080,335.18,capacidade_mensal_pof,calculo_rfl,0.150,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0471,2025-10-01,P3,Antonio,Caderneta,CDBS,CDB acima do limite do FGC,15,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.225,sim,50,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0472,2025-10-01,P3,Antonio,Caderneta,CDBS,CDB acima do limite do FGC,180,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.225,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0473,2025-10-01,P3,Antonio,Caderneta,CDBS,CDB acima do limite do FGC,360,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.200,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0474,2025-10-01,P3,Antonio,Caderneta,CDBS,CDB acima do limite do FGC,720,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.175,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0475,2025-10-01,P3,Antonio,Caderneta,CDBS,CDB acima do limite do FGC,1080,300000.00,estoque_hipotetico,recusa_por_inadequacao,0.150,nao,0,I,"nao recomendar (vedacao do art. 6o, I, da Res. CVM no 30/2021)",recusa,15.00,14.90,5.13,2025-08,,,
D1-0476,2025-10-01,P4,Rafael,Diversifica,TS,Tesouro Selic,15,1954.22,capacidade_mensal_pof,calculo_rfl,0.225,sim,50,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
D1-0477,2025-10-01,P4,Rafael,Diversifica,TS,Tesouro Selic,180,1954.22,capacidade_mensal_pof,calculo_rfl,0.225,nao,0,A,recomendar,rfl_numerico,15.00,14.90,5.13,2025-08,,,
